Run,Seed,Generation,BestPenalty,MeanPenalty,BestHardPenalty
26,2051,97,450,2178.275,0
26,2051,98,450,2510.98125,0
26,2051,99,450,2253,0
26,2051,100,450,2230.19375,0
26,2051,101,450,2244.05,0
26,2051,102,450,1938.925,0
26,2051,103,450,2352.025,0
26,2051,104,450,1863.55625,0
26,2051,105,450,1850.00625,0
26,2051,106,450,2162.78125,0
26,2051,107,450,1967.6125,0
26,2051,108,450,2501.38125,0
26,2051,109,450,3010.1375,0
26,2051,110,450,2496.25625,0
26,2051,111,450,1797.95625,0
26,2051,112,450,2227.9375,0
26,2051,113,450,2117.425,0
26,2051,114,450,2135.45,0
26,2051,115,450,2176.5375,0
26,2051,116,450,2507.675,0
26,2051,117,450,2669.75,0
26,2051,118,450,2425.2,0
26,2051,119,450,2077.80625,0
26,2051,120,450,2147.03125,0
26,2051,121,450,1893.08125,0
26,2051,122,450,2232.84375,0
26,2051,123,450,2111.91875,0
26,2051,124,450,2173.64375,0
26,2051,125,450,2457.33125,0
26,2051,126,450,2037.4875,0
26,2051,127,450,2267.54375,0
26,2051,128,450,2815.21875,0
26,2051,129,450,2091.975,0
26,2051,130,450,2064.4125,0
26,2051,131,450,2323.60625,0
26,2051,132,450,2376.3625,0
26,2051,133,450,2154.525,0
26,2051,134,450,1948.01875,0
26,2051,135,450,2099.95,0
26,2051,136,450,2323.95,0
26,2051,137,450,2196.73125,0
26,2051,138,450,2133.425,0
26,2051,139,450,2041.9375,0
26,2051,140,450,2319.5875,0
26,2051,141,450,2097.0625,0
26,2051,142,450,2271.2375,0
26,2051,143,450,2573.25625,0
26,2051,144,450,2352.8,0
26,2051,145,450,2168.0125,0
26,2051,146,450,2495.9375,0
26,2051,147,450,2223.05,0
26,2051,148,450,2730.2,0
26,2051,149,450,2725.44375,0
26,2051,150,450,2231.01875,0
26,2051,151,450,1813.7375,0
26,2051,152,450,1939.7125,0
26,2051,153,450,2235.5,0
26,2051,154,450,2188.5875,0
26,2051,155,450,2206.70625,0
26,2051,156,450,1886.95,0
26,2051,157,450,2199.59375,0
26,2051,158,450,1715.8875,0
26,2051,159,450,2108.2625,0
26,2051,160,450,2147.81875,0
26,2051,161,450,2630.58125,0
26,2051,162,450,2739.575,0
26,2051,163,450,2226.125,0
26,2051,164,450,1975.45625,0
26,2051,165,450,2361.93125,0
26,2051,166,450,2318.325,0
